t,num_edges,num_entities,num_new_edges,new_new_entities
11691374,1,2,1,1
11691376,1,2,1,1
11691524,1,2,1,1
11691622,1,2,1,1
11691824,1,2,1,1
11691910,3,4,3,3
11691995,1,2,1,1
11691999,6,7,6,6
11692022,1,2,1,1
11692102,1,2,1,1
11692125,1,2,1,1
11692228,1,2,1,1
11692263,1,2,1,1
11692337,1,2,1,1
11692376,12,13,12,12
11692413,1,2,1,1
11692432,1,2,1,1
11692446,1,2,1,1
11692482,1,2,1,1
11692543,1,2,1,1
11692544,1,2,1,1
11692573,1,2,1,1
11692591,1,2,1,1
11692592,1,2,1,1
11692677,1,2,1,1
11692690,3,4,3,3
11692705,1,2,1,1
11692819,1,2,1,1
11692967,1,2,1,1
11693062,1,2,1,1
11693107,1,2,1,1
11693125,1,2,1,1
11693221,1,2,1,1
11693254,1,2,1,1
11693265,1,2,1,1
11693305,1,2,1,1
11693361,1,2,1,1
11693373,1,2,1,1
11693474,1,2,1,1
11693578,1,2,1,1
11693609,1,2,1,1
11693782,1,2,1,1
11694065,1,2,1,1
11694086,2,3,2,2
11694231,1,2,1,1
11694277,1,2,1,1
11694293,1,2,1,1
11694304,1,2,1,1
11694356,2,4,2,2
11694471,1,2,1,1
11694494,1,2,1,1
11694507,1,2,1,1
11694543,1,2,1,1
11694589,1,2,0,1
11694679,1,2,0,1
11694719,1,2,1,1
11694725,1,2,1,1
11694806,13,14,13,13
11694879,1,2,1,1
11694932,1,2,1,1
11694953,1,2,1,1
11695061,1,2,1,1
11695142,1,2,1,1
11695158,1,2,1,1
11695227,1,2,1,1
11695300,1,2,1,1
11695418,1,2,1,1
11695433,1,2,1,1
11695446,1,2,1,1
11695486,1,2,1,1
11695579,1,2,1,1
11695610,1,2,1,1
11695628,1,2,1,1
11695635,1,2,1,1
11695658,1,2,1,1
11695779,28,29,28,28
11695804,18,19,18,18
11695821,1,2,1,1
11695925,1,2,1,1
11695969,1,2,1,1
11695991,2,3,2,2
11696029,1,2,1,1
11696038,2,3,2,2
11696054,1,2,1,1
11696099,1,2,1,1
11696113,2,3,2,2
11696133,2,3,2,2
11696144,17,18,17,17
11696152,1,2,1,1
11696199,1,2,1,1
11696310,1,2,1,1
11696373,1,2,1,1
11696450,1,2,1,1
11696475,1,2,1,1
11696629,1,2,1,1
11696679,3,4,3,3
11696738,1,2,1,1
11696750,4,5,4,4
11696965,1,2,1,1
11696989,1,2,1,1
11697001,1,2,1,1
11697131,1,2,1,1
11697156,1,2,1,1
11697171,1,2,0,1
11697178,1,2,1,1
11697232,1,2,1,1
11697382,1,2,1,1
11697575,4,5,4,4
11697597,1,2,1,1
11697667,1,2,1,1
11697669,2,3,2,2
11697693,1,2,1,1
11697748,1,2,1,1
11697787,1,2,1,1
11697842,1,2,1,1
11697879,1,2,1,1
11697927,1,2,1,1
11698009,1,2,1,1
11698041,3,4,3,3
11698091,1,2,1,1
11698173,1,2,1,1
11698265,1,2,1,1
11698433,1,2,1,1
11698469,1,2,1,1
11698500,1,2,1,1
11698531,1,2,1,1
11698766,1,2,1,1
11698801,1,2,1,1
11698837,1,2,1,1
11698960,1,2,1,1
11698978,1,2,1,1
11699083,1,2,1,1
11699169,1,2,1,1
11699327,1,2,1,1
11699356,1,2,1,1
11699474,1,2,1,1
11699490,1,2,1,1
11699586,1,2,1,1
11699598,1,2,1,1
11699623,1,2,1,1
11699631,1,2,1,1
11699657,14,15,14,14
11699682,1,2,1,1
11699817,1,2,1,1
11699983,1,2,1,1
11700090,1,2,1,1
11700094,1,2,1,1
11700170,1,2,1,1
11700186,1,2,1,1
11700219,1,2,1,1
11700248,1,2,1,1
11700331,1,2,1,1
11700440,1,2,1,1
11700451,1,2,1,1
11700491,1,2,1,1
11700641,3,4,3,3
11700722,1,2,1,1
11700904,1,2,1,1
11700973,1,2,1,1
11701045,1,2,1,1
11701261,1,2,1,1
11701342,3,4,3,3
11701407,1,2,1,1
11701426,1,2,1,1
11701451,1,2,1,1
11701531,2,3,2,2
11701647,2,3,2,2
11701691,1,2,1,1
11701774,1,2,1,1
11701783,1,2,1,1
11701846,3,4,3,3
11701893,1,2,1,1
11701905,1,2,1,1
11702020,28,29,28,28
11702152,2,3,2,2
11702188,1,2,1,1
11702241,2,3,2,2
11702260,1,2,1,1
11702261,5,6,5,5
11702395,1,2,1,1
11702438,1,2,1,1
11702455,1,2,1,1
11702543,1,2,1,1
11702549,1,2,1,1
11702595,1,2,1,1
11702622,1,2,1,1
11702681,1,2,1,1
11702882,1,2,1,1
11702911,1,2,1,1
11703133,1,2,1,1
11703318,1,2,1,1
11703329,1,2,1,1
11703361,1,2,1,1
11703377,1,2,1,1
11703382,1,2,1,1
11703385,1,2,1,1
11703408,1,2,1,1
11703418,1,2,1,1
11703421,1,2,1,1
11703449,1,2,1,1
11703519,1,2,1,1
11703544,1,2,1,1
11703576,1,2,1,1
11703631,1,2,1,1
11703709,1,2,1,1
11703736,1,2,1,1
11703789,1,2,1,1
11703872,1,2,1,1
11703915,1,2,1,1
11703955,3,4,3,3
11703963,1,2,1,1
11703985,1,2,1,1
11703995,1,2,1,1
11704106,12,14,12,12
11704179,1,2,1,1
11704388,1,2,1,1
11704415,1,2,1,1
11704449,1,2,1,1
11704506,4,5,4,4
11704522,1,2,1,1
11704748,1,2,1,1
11704924,1,2,1,1
11704970,1,2,1,1
11704978,1,2,1,1
11705005,1,2,1,1
11705045,2,3,2,2
11705076,1,2,1,1
11705118,1,2,1,1
11705160,2,3,2,2
11705241,1,2,1,1
11705282,1,2,1,1
11705359,1,2,1,1
11705377,1,2,1,1
11705411,1,2,1,1
11705458,1,2,1,1
11705524,1,2,1,1
11705536,1,2,1,1
11705609,1,2,1,1
11705730,1,2,1,1
11705771,1,2,1,1
11705895,1,2,1,1
11705930,1,2,1,1
11706124,1,2,1,1
11706132,1,2,1,1
11706186,1,2,1,1
11706254,1,2,1,1
11706312,11,12,11,11
11706333,1,2,1,1
11706439,1,2,1,1
11706646,1,2,1,1
11706725,1,2,1,1
11706756,1,2,1,1
11706780,1,2,1,1
11706847,2,3,2,2
11706886,1,2,1,1
11707010,1,2,1,1
11707129,1,2,1,1
11707238,1,2,1,1
11707508,1,2,1,1
11707569,1,2,1,1
11707618,1,2,1,1
11707625,1,2,1,1
11707663,1,2,1,1
11707703,1,2,1,1
11707737,3,4,3,3
11707749,1,2,1,1
11707769,4,5,4,4
11707831,1,2,1,1
11707861,1,2,1,1
11707881,1,2,1,1
11708140,1,2,1,1
11708235,1,2,1,1
11708339,2,3,2,2
11708392,1,2,1,1
11708457,1,2,1,1
11708472,1,2,1,1
11708503,1,2,1,1
11708514,1,2,1,1
11708560,1,2,1,1
11708573,1,2,1,1
11708582,2,3,2,2
11708647,1,2,1,1
11708662,2,3,2,2
11708716,1,2,1,1
11708718,1,2,1,1
11708934,1,2,1,1
11708953,1,2,1,1
11708995,1,2,1,1
11709069,1,2,1,1
11709216,1,2,1,1
11709288,1,2,1,1
11709293,1,2,1,1
11709345,1,2,1,1
11709386,1,2,1,1
11709402,1,2,1,1
11709413,1,2,1,1
11709422,1,2,1,1
11709439,1,2,1,1
11709461,1,2,1,1
11709471,1,2,1,1
11709533,1,2,1,1
11709583,1,2,1,1
11709591,1,2,1,1
11709628,1,2,1,1
11709680,2,3,2,2
11709777,1,2,1,1
11709798,1,2,1,1
11709799,1,2,1,1
11709816,1,2,1,1
11709877,1,2,1,1
11709914,1,2,1,1
11710210,1,2,1,1
11710254,1,2,1,1
11710283,2,3,2,2
11710284,1,2,1,1
11710353,1,2,1,1
11710384,1,2,1,1
11710423,1,2,1,1
11710443,1,2,1,1
11710544,1,2,1,1
11710697,1,2,1,1
11710723,1,2,1,1
11710754,2,3,2,2
11710792,1,2,1,1
11710799,2,3,2,2
11710812,2,3,2,2
11710927,6,7,6,6
11710970,2,3,2,2
11710972,2,3,2,2
11710974,1,2,1,1
11711077,2,3,2,2
11711098,5,6,5,5
11711099,1,2,1,1
11711104,1,2,1,1
11711111,1,2,1,1
11711318,1,2,1,1
11711346,1,2,1,1
11711435,1,2,1,1
11711444,1,2,1,1
11711450,1,2,1,1
11711520,1,2,1,1
11711548,1,2,1,1
11711553,17,18,17,17
11711582,1,2,1,1
11711598,4,5,4,4
11711610,3,4,3,3
11711614,1,2,1,1
11711664,1,2,1,1
11711786,2,3,2,2
11711793,1,2,1,1
11711794,1,2,1,1
11711832,17,18,17,17
11711994,2,3,2,2
11712012,1,2,1,1
11712140,2,3,2,2
11712144,1,2,1,1
11712159,1,2,1,1
11712250,1,2,1,1
11712420,5,6,5,5
11712444,3,4,3,3
11712560,6,7,6,6
11712579,1,2,1,1
11712749,1,2,1,1
11712765,1,2,1,1
11712816,1,2,1,1
11712818,1,2,1,1
11713142,1,2,1,1
11713373,1,2,1,1
11713663,1,2,1,1
11713772,4,5,4,4
11713800,4,5,4,4
11713819,1,2,1,1
11713842,1,2,1,1
11713900,1,2,1,1
11713909,1,2,1,1
11713980,1,2,1,1
11714036,3,4,3,3
11714157,1,2,1,1
11714184,2,3,2,2
11714206,1,2,1,1
11714232,4,5,4,4
11714246,1,2,1,1
11714351,1,2,1,1
11714404,1,2,1,1
11714453,1,2,1,1
11714468,1,2,1,1
11714517,1,2,1,1
11714577,1,2,1,1
11714922,1,2,1,1
11714928,1,2,1,1
11715038,2,3,2,2
11715062,1,2,1,1
11715126,1,2,1,1
11715186,1,2,1,1
11715201,1,2,1,1
11715240,5,6,5,5
11715394,1,2,1,1
11715425,1,2,1,1
11715441,1,2,1,1
11715460,1,2,1,1
11715484,1,2,1,1
11715724,1,2,1,1
11716057,1,2,1,1
11716059,1,2,1,1
11716080,1,2,1,1
11716085,1,2,1,1
11716100,1,2,1,1
11716109,1,2,1,1
11716193,1,2,1,1
11716202,1,2,1,1
11716227,1,2,1,1
11716248,1,2,1,1
11716311,1,2,1,1
11716535,1,2,1,1
11716559,1,2,1,1
11716578,1,2,1,1
11716593,1,2,1,1
11716627,1,2,1,1
11716654,1,2,1,1
11716767,1,2,0,1
11716835,1,2,1,1
11717062,1,2,1,1
11717072,1,2,1,1
11717424,1,2,1,1
11717439,1,2,1,1
11717471,3,4,3,3
11717480,1,2,1,1
11717492,4,5,4,4
11717519,1,2,1,1
11717540,1,2,1,1
11717641,1,2,1,1
11717734,1,2,1,1
11717749,1,2,1,1
11717808,1,2,1,1
11717947,1,2,1,1
11718062,1,2,1,1
11718129,8,9,8,8
11718137,1,2,1,1
11718419,2,3,2,2
11718436,1,2,1,1
11718469,1,2,1,1
11718487,1,2,1,1
11718670,1,2,1,1
11718861,1,2,1,1
11719579,1,2,1,1
11719720,1,2,1,1
11719874,2,3,2,2
11720130,1,2,1,1
11720154,1,2,1,1
11720500,1,2,1,1
11720586,1,2,1,1
11720643,1,2,1,1
11720850,1,2,1,1
11720903,1,2,1,1
11721053,1,2,1,1
11721216,1,2,1,1
11721315,1,2,1,1
11721383,1,2,1,1
11721475,1,2,1,1
11721579,1,2,1,1
11721599,1,2,1,1
11721675,1,2,1,1
11721776,1,2,1,1
11722099,1,2,1,1
11722321,1,2,1,1
11722637,1,2,1,1
11722891,1,2,1,1
11722995,1,2,1,1
11723035,1,2,1,1
11723817,3,4,3,3
11723822,1,2,1,1
11724243,1,2,1,1
11724693,1,2,1,1
11725211,1,2,0,1
11725669,1,2,1,1
11725698,1,2,1,1
11725873,1,2,1,1
11727455,1,2,1,1
11727594,1,2,1,1
11727695,1,2,1,1
11728298,1,2,1,1
11728565,1,2,1,1
11730113,1,2,1,1
11730253,1,2,1,1
11730336,2,3,2,2
11730611,1,2,1,1
11730965,1,2,1,1
11731061,2,3,2,2
11731089,1,2,1,1
11731093,9,10,9,9
11731098,1,2,1,1
11731178,1,2,1,1
11731443,1,2,1,1
11731448,1,2,1,1
11731718,1,2,1,1
11731811,1,2,1,1
11732046,1,2,1,1
11732087,1,2,1,1
11732108,1,2,1,1
11732192,1,2,1,1
11732245,3,4,3,3
11732405,1,2,1,1
11733665,1,2,1,1
11733895,1,2,1,1
11734354,1,2,1,1
11734467,1,2,0,1
11734548,1,2,1,1
11734851,1,2,1,1
11734963,1,2,1,1
11735007,1,2,1,1
11735033,1,2,0,1
11735255,1,2,1,1
11736092,1,2,1,1
11736612,1,2,1,1
11736845,1,2,1,1
11737142,1,2,1,1
11737647,1,2,1,1
11738034,2,3,2,2
11738087,1,2,1,1
11738365,1,2,1,1
11738931,1,2,1,1
11739107,1,2,1,1
11739337,1,2,1,1
11739592,1,2,1,1
11739613,1,2,1,1
11740036,1,2,1,1
11740113,1,2,1,1
11740155,1,2,1,1
11740462,1,2,1,1
11740669,1,2,0,1
11741630,1,2,0,1
11741915,1,2,1,1
11742254,1,2,1,1
11742515,1,2,1,1
11743094,1,2,1,1
11745461,1,2,1,1
11746655,1,2,1,1
11750877,1,2,1,1
11751009,1,2,1,1
11751053,1,2,0,1
11751729,1,2,1,1
11751784,1,2,1,1
11751804,1,2,1,1
11760569,1,2,1,1
11760808,1,2,1,1
11761560,1,2,0,1
11763169,1,2,1,1
11768306,3,4,3,3
11769157,1,2,1,1
11769700,2,3,2,2
11769928,1,2,1,1
11770301,1,2,1,1
11770796,1,2,1,1
11771134,4,5,4,4
11771241,4,5,0,4
11771741,1,2,1,1
11771823,1,2,1,1
11771848,1,2,1,1
11772095,1,2,0,1
11772104,1,2,1,1
11772117,1,2,1,1
11772505,4,5,4,4
11772537,1,2,1,1
11772751,1,2,1,1
11772851,6,7,6,6
11773304,1,2,1,1
11773666,4,5,4,4
11773728,1,2,1,1
11773758,4,5,4,4
11773980,1,2,1,1
11773998,1,2,1,1
11774042,4,5,4,4
11774135,1,2,1,1
11774207,1,2,1,1
11774211,1,2,1,1
11774299,1,2,0,1
11774374,4,5,4,4
11774405,1,2,1,1
11774423,1,2,1,1
11774480,1,2,1,1
11774491,1,2,1,1
11774498,1,2,1,1
11774524,1,2,0,1
11774552,1,2,1,1
11774735,1,2,1,1
11775017,1,2,1,1
11775129,1,2,1,1
11775172,1,2,0,1
11775330,1,2,0,1
11775333,1,2,1,1
11775643,1,2,1,1
11775759,3,4,3,3
11775772,1,2,1,1
11775895,1,2,1,1
11776147,1,2,1,1
11776431,1,2,1,1
11776490,1,2,1,1
11776506,2,3,2,2
11776514,1,2,1,1
11776517,1,2,1,1
11776573,1,2,1,1
11776594,1,2,1,1
11776760,1,2,1,1
11776768,1,2,1,1
11777041,1,2,1,1
11777145,1,2,1,1
11777222,2,3,2,2
11777357,1,2,1,1
11777359,1,2,1,1
11777448,1,2,1,1
11777479,1,2,1,1
11777490,18,19,18,18
11777619,1,2,1,1
11777651,1,2,1,1
11777660,1,2,1,1
11777781,2,3,2,2
11777786,4,5,4,4
11777988,1,2,1,1
11778005,1,2,1,1
11778093,1,2,1,1
11778378,1,2,1,1
11778541,1,2,1,1
11778594,2,3,2,2
11778662,1,2,1,1
11778686,7,8,7,7
11778738,1,2,1,1
11778777,1,2,1,1
11778783,3,4,3,3
11778799,1,2,1,1
11778886,1,2,1,1
11778987,2,3,2,2
11778989,24,25,24,24
11779018,1,2,1,1
11779058,9,10,9,9
11779072,1,2,1,1
11779085,1,2,1,1
11779154,2,3,2,2
11779205,10,11,10,10
11779268,1,2,1,1
11779398,1,2,1,1
11779462,2,3,2,2
11779546,1,2,1,1
11779684,1,2,1,1
11779728,1,2,1,1
11779781,1,2,1,1
11779879,1,2,1,1
11779913,1,2,1,1
11779918,1,2,1,1
11779937,1,2,1,1
11779985,1,2,1,1
11780045,1,2,0,1
11780061,1,2,1,1
11780113,1,2,1,1
11780217,1,2,1,1
11780266,1,2,1,1
11780324,1,2,1,1
11780394,1,2,1,1
11780491,1,2,1,1
11780503,4,5,4,4
11780523,1,2,1,1
11780559,1,2,1,1
11780624,2,3,2,2
11780648,1,2,1,1
11780865,1,2,1,1
11780926,1,2,1,1
11781001,1,2,1,1
11781031,3,4,3,3
11781037,1,2,1,1
11781201,1,2,1,1
11781348,2,3,2,2
11781380,19,20,19,19
11781681,2,3,2,2
11781689,1,2,1,1
11781790,1,2,1,1
11781918,1,2,1,1
11782090,1,2,1,1
11782229,1,2,1,1
11782430,1,2,1,1
11782461,9,10,9,9
11782466,1,2,1,1
11782608,1,2,1,1
11782678,1,2,1,1
11782763,1,2,1,1
11782772,1,2,1,1
11782902,1,2,1,1
11782913,1,2,1,1
11782931,2,3,2,2
11783045,1,2,1,1
11783079,2,3,2,2
11783128,1,2,1,1
11783157,1,2,1,1
11783304,1,2,1,1
11783329,1,2,1,1
11783332,1,2,1,1
11783333,1,2,1,1
11783355,1,2,1,1
11783612,2,3,2,2
11783625,1,2,1,1
11783647,1,2,1,1
11783674,1,2,1,1
11783687,2,4,2,2
11783696,1,2,1,1
11783737,1,2,1,1
11783857,1,2,1,1
11783858,1,2,1,1
11783924,1,2,1,1
11783944,1,2,1,1
11783985,1,2,1,1
11783986,1,2,1,1
11784043,1,2,1,1
11784156,1,2,1,1
11784173,1,2,1,1
11784210,1,2,1,1
11784272,1,2,1,1
11784364,1,2,1,1
11784368,1,2,1,1
11784454,1,2,1,1
11784905,1,2,1,1
11784941,1,2,1,1
11784956,1,2,1,1
11785004,2,3,2,2
11785229,1,2,1,1
11785240,1,2,1,1
11785319,1,2,1,1
11785413,4,5,4,4
11785417,1,2,1,1
11785480,1,2,1,1
11785553,1,2,1,1
11785579,1,2,1,1
11785581,1,2,1,1
11785609,1,2,1,1
11785634,1,2,1,1
11785828,1,2,1,1
11785962,1,2,1,1
11786008,1,2,1,1
11786162,1,2,1,1
11786505,1,2,1,1
11786518,1,2,1,1
11786572,1,2,1,1
11786728,1,2,1,1
11786765,1,2,1,1
11786813,1,2,1,1
11786827,1,2,1,1
11786829,1,2,1,1
11786874,1,2,1,1
11786906,1,2,1,1
11786933,1,2,1,1
11786996,1,2,1,1
11787022,1,2,1,1
11787233,1,2,1,1
11787331,1,2,1,1
11787380,1,2,1,1
11787580,1,2,1,1
11787722,1,2,1,1
11787740,1,2,1,1
11787843,2,3,2,2
11787876,1,2,1,1
11787958,1,2,1,1
11788134,1,2,1,1
11788248,7,8,7,7
11788258,1,2,1,1
11788285,1,2,1,1
11788290,1,2,1,1
11788401,3,4,3,3
11788693,1,2,1,1
11788760,2,3,2,2
11788947,1,2,1,1
11788976,1,2,1,1
11789096,1,2,1,1
11789583,1,2,1,1
11789903,1,2,1,1
11789943,1,2,1,1
11789961,1,2,1,1
11789986,1,2,1,1
11790122,1,2,1,1
11790124,1,2,1,1
11790151,2,3,2,2
11790161,1,2,1,1
11790256,1,2,1,1
11790260,1,2,1,1
11790263,1,2,1,1
11790270,1,2,1,1
11790284,1,2,1,1
11790313,1,2,1,1
11790363,1,2,1,1
11790431,1,2,1,1
11790496,1,2,1,1
11790580,1,2,1,1
11790586,1,2,1,1
11790599,9,10,9,9
11790611,1,2,1,1
11790719,1,2,1,1
11790722,2,3,2,2
11790792,1,2,1,1
11790823,1,2,1,1
11791114,2,3,2,2
11791231,1,2,1,1
11791243,1,2,1,1
11791342,1,2,1,1
11791448,1,2,1,1
11791575,1,2,1,1
11791697,1,2,1,1
11791710,4,5,4,4
11791879,1,2,1,1
11791890,2,3,2,2
11791937,1,2,1,1
11792067,1,2,1,1
11792122,1,2,1,1
11792180,2,3,2,2
11792182,1,2,1,1
11792186,1,2,1,1
11792282,1,2,1,1
11792341,1,2,1,1
11792391,1,2,1,1
11792587,1,2,1,1
11792661,2,3,2,2
11792670,1,2,1,1
11792710,1,2,1,1
11792712,1,2,1,1
11792742,1,2,1,1
11792767,1,2,1,1
11792803,1,2,1,1
11793042,1,2,1,1
11793054,1,2,1,1
11793058,1,2,1,1
11793071,9,10,9,9
11793079,1,2,1,1
11793116,1,2,1,1
11793229,1,2,1,1
11793344,1,2,1,1
11793413,1,2,1,1
11793418,1,2,1,1
11793461,4,5,4,4
11793918,1,2,1,1
11793938,1,2,1,1
11794032,1,2,1,1
11794037,1,2,1,1
11794200,1,2,1,1
11794215,4,5,4,4
11794477,1,2,1,1
11794563,1,2,1,1
11794812,1,2,1,1
11794956,3,4,3,3
11794984,1,2,1,1
11795085,1,2,1,1
11795146,2,3,2,2
11795188,1,2,1,1
11795240,1,2,1,1
11795261,1,2,1,1
11795272,1,2,1,1
11795281,1,2,1,1
11795324,2,3,2,2
11795463,1,2,1,1
11795504,2,3,2,2
11795535,1,2,1,1
11795702,6,7,6,6
11795709,1,2,1,1
11795828,1,2,1,1
11795947,1,2,1,1
11796131,1,2,1,1
11796305,1,2,1,1
11796371,1,2,1,1
11796380,1,2,1,1
11796473,8,9,8,8
11796486,1,2,1,1
11796566,1,2,1,1
11796635,1,2,1,1
11796638,1,2,1,1
11796725,1,2,1,1
11796734,1,2,1,1
11796766,9,10,9,9
11796817,14,15,14,14
11796854,1,2,1,1
11796889,1,2,1,1
11796982,1,2,1,1
11797002,1,2,1,1
11797011,1,2,1,1
11797016,1,2,1,1
11797124,1,2,1,1
11797155,13,14,13,13
11797175,1,2,1,1
11797214,1,2,1,1
11797230,1,2,1,1
11797277,1,2,1,1
11797337,1,2,1,1
11797341,1,2,1,1
11797540,1,2,1,1
11797599,1,2,1,1
11797629,1,2,1,1
11797701,1,2,1,1
11797865,1,2,1,1
11797872,1,2,1,1
11797960,1,2,1,1
11797973,1,2,1,1
11798012,5,6,5,5
11798030,3,4,3,3
11798079,1,2,1,1
11798478,1,2,1,1
11798518,1,2,1,1
11798566,1,2,1,1
11798584,1,2,1,1
11798707,1,2,1,1
11798751,1,2,1,1
11798758,2,3,2,2
11798763,1,2,1,1
11798886,1,2,1,1
11798966,1,2,1,1
11799000,1,2,1,1
11799011,4,5,4,4
11799225,1,2,1,1
11799229,1,2,1,1
11799324,1,2,1,1
11799374,1,2,1,1
11799431,1,2,1,1
11799512,1,2,1,1
11799525,1,2,1,1
11799532,1,2,1,1
11799650,2,3,2,2
11799705,1,2,1,1
11799787,1,2,1,1
11799834,1,2,1,1
11799911,1,2,1,1
11800439,1,2,1,1
11800474,1,2,1,1
11800569,3,4,3,3
11800721,1,2,1,1
11800753,1,2,1,1
11800861,1,2,1,1
11801003,1,2,1,1
11801258,1,2,1,1
11801471,1,2,1,1
11801509,1,2,1,1
11801559,1,2,1,1
11801561,1,2,1,1
11801588,1,2,1,1
11801589,1,2,1,1
11801603,1,2,1,1
11801646,1,2,1,1
11801748,3,4,3,3
11801801,1,2,1,1
11801957,1,2,1,1
11801959,1,2,1,1
11801985,1,2,1,1
11802127,2,3,2,2
11802131,4,5,4,4
11802229,2,3,2,2
11802247,1,2,1,1
11802253,4,5,4,4
11802279,1,2,1,1
11802299,2,3,2,2
11802383,1,2,1,1
11802536,1,2,1,1
11802576,1,2,1,1
11802649,4,5,4,4
11802659,1,2,1,1
11802697,1,2,1,1
11802985,1,2,1,1
11802993,1,2,1,1
11803113,1,2,1,1
11803471,2,3,2,2
11803715,1,2,1,1
11803874,1,2,1,1
11803999,1,2,1,1
11804032,1,2,1,1
11804192,1,2,1,1
11804300,1,2,1,1
11804575,1,2,1,1
11804600,2,3,1,2
11804818,1,2,1,1
11805011,1,2,1,1
11805194,1,2,1,1
11805451,1,2,1,1
11805816,1,2,1,1
11806229,1,2,1,1
11806320,1,2,1,1
11806382,1,2,1,1
11806383,2,3,2,2
11806539,1,2,1,1
11806609,1,2,1,1
11806797,1,2,1,1
11806944,1,2,1,1
11807287,1,2,1,1
11807350,4,5,4,4
11807573,1,2,1,1
11807865,2,3,2,2
11807880,1,2,1,1
11807934,1,2,1,1
11808062,1,2,1,1
11808240,1,2,1,1
11808299,1,2,1,1
11808620,1,2,0,1
11808763,1,2,1,1
11808868,1,2,1,1
11808942,1,2,1,1
11809807,1,2,1,1
11809819,1,2,1,1
11812152,1,2,1,1
11812642,1,2,1,1
11813225,1,2,1,1
11814189,1,2,1,1
11815354,1,2,1,1
11815554,1,2,1,1
11817523,1,2,1,1
11817941,1,2,1,1
11818506,1,2,0,1
11819777,1,2,1,1
11819840,1,2,1,1
11821061,1,2,1,1
11821266,1,2,1,1
11822148,1,2,1,1
11823404,1,2,1,1
11824108,1,2,1,1
11826166,2,3,2,2
11826461,3,4,3,3
11826498,1,2,1,1
11829205,1,2,1,1
11830240,3,4,3,3
11831775,3,4,0,3
11836558,1,2,1,1
11839248,2,3,2,2
11840079,3,4,1,3
11845999,1,2,1,1
11846195,1,2,1,1
11852553,1,2,1,1
11854036,1,2,1,1
11854119,1,2,0,1
11854154,1,2,1,1
11854458,1,2,1,1
11854514,1,2,1,1
11854529,1,2,1,1
11854568,1,2,1,1
11855737,1,2,1,1
11855878,1,2,0,1
11856599,1,2,1,1
11856757,3,4,3,3
11856805,1,2,1,1
11857864,1,2,1,1
11858727,1,2,1,1
11858827,1,2,1,1
11858894,11,12,11,11
11859212,11,12,0,11
11859452,7,8,0,7
11859744,7,8,0,7
11859855,3,4,3,3
11859966,7,8,7,7
11860212,1,2,1,1
11860229,1,2,1,1
11860340,1,2,1,1
11860498,1,2,1,1
11860622,1,2,1,1
11860964,10,11,10,10
11861074,1,2,1,1
11861124,5,6,5,5
11861219,4,5,1,4
11861520,1,2,1,1
11861571,5,6,5,5
11861746,1,2,1,1
11861874,14,16,14,14
11862105,1,2,1,1
11862124,1,2,1,1
11862154,1,2,1,1
11862197,1,2,1,1
11862227,1,2,1,1
11862229,1,2,1,1
11862291,1,2,1,1
11862301,2,3,2,2
11862389,1,2,1,1
11862480,3,4,3,3
11862514,4,5,1,4
11862609,1,2,1,1
11862667,1,2,1,1
11862687,1,2,1,1
11862799,1,2,1,1
11862865,1,2,1,1
11862973,2,3,2,2
11863098,1,2,1,1
11863204,5,6,5,5
11863221,1,2,1,1
11863396,1,2,1,1
11863472,1,2,1,1
11863474,1,2,1,1
11863527,1,2,1,1
11863589,1,2,1,1
11863684,1,2,1,1
11863732,7,8,7,7
11863779,1,2,1,1
11863799,1,2,1,1
11863946,1,2,1,1
11863973,7,8,7,7
11864026,4,5,4,4
11864070,1,2,1,1
11864117,1,2,1,1
11864141,1,2,1,1
11864151,1,2,1,1
11864329,1,2,1,1
11864351,1,2,1,1
11864443,1,2,1,1
11864449,1,2,1,1
11864496,1,2,1,1
11864514,1,2,1,1
11864620,1,2,1,1
11864645,1,2,1,1
11864662,7,8,7,7
11864679,1,2,1,1
11864745,4,5,4,4
11864748,1,2,1,1
11864757,1,2,1,1
11864873,1,2,1,1
11864922,1,2,1,1
11865067,1,2,1,1
11865131,1,2,1,1
11865152,1,2,1,1
11865174,1,2,1,1
11865176,1,2,1,1
11865178,4,5,4,4
11865251,1,2,1,1
11865295,1,2,1,1
11865323,2,3,2,2
11865592,1,2,1,1
11865599,1,2,1,1
11865825,1,2,1,1
11865828,1,2,1,1
11865923,1,2,1,1
11865932,1,2,1,1
11865937,1,2,1,1
11865953,1,2,1,1
11866084,1,2,1,1
11866122,1,2,1,1
11866277,1,2,1,1
11866282,1,2,1,1
11866408,1,2,1,1
11866487,1,2,1,1
11866526,2,3,2,2
11866624,2,3,2,2
11866664,1,2,1,1
11866705,2,3,2,2
11866752,1,2,1,1
11866908,1,2,1,1
11866938,2,3,2,2
11867029,2,3,2,2
11867034,1,2,1,1
11867143,2,3,2,2
11867300,1,2,1,1
11867336,1,2,1,1
11867374,1,2,1,1
11867379,3,5,3,3
11867384,1,2,1,1
11867465,1,2,1,1
11867529,1,2,1,1
11867540,1,2,1,1
11867549,6,7,6,6
11867580,2,3,2,2
11867598,1,2,1,1
11867720,13,14,13,13
11867759,1,2,1,1
11867824,1,2,1,1
11867938,1,2,1,1
11867961,1,2,1,1
11867962,1,2,1,1
11867970,1,2,1,1
11867983,2,3,2,2
11868120,1,2,1,1
11868122,1,2,1,1
11868141,1,2,1,1
